,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
123,603032,德新交运,0.31,,,16.33,1.03,3097.55,,,01-09
124,002855,捷荣技术,0.5,,3.26,16.65,0.17,9023.49,,,01-09
125,603698,航天工程,0.45,,3.27,14.9,-0.05,14947.35,,,01-07
126,603799,华友钴业,0.16,,4.82,3.34,-0.62,7014.24,-20.34,,01-07
127,601069,西部黄金,0.14,,2.32,6.21,0.33,7103.27,,,01-06
128,603601,再升科技,0.4,,3.55,11.84,0.38,2051.79,,,01-06
129,603686,龙马环卫,0.62,,4.14,15.53,-0.8,6168.34,,,01-06
130,300364,中文在线,0.09,,2.92,2.91,-0.15,773.9,,,01-06
131,300413,快乐购,0.24,,2.68,9.33,0.03,8073.37,,,01-06
132,300418,昆仑万维,1.1,,4.74,23.91,1.09,23171.16,,,01-06
133,002740,爱迪尔,0.53,,6.53,8.54,-0.15,4008.43,,,01-06
134,603678,火炬电子,0.57,,4.49,13.35,0.07,7168.14,,,01-06
135,002734,利民股份,0.39,,6.5,6.34,0.67,2941.05,,,01-06
136,603611,诺力股份,0.6,,7.34,8.27,1.52,3589.0,,,01-06
137,300417,南华仪器,0.41,,5.62,7.6,-0.08,1257.94,,,01-06
138,002739,万达电影,0.84,,5.23,17.46,1.54,41758.73,,,01-06
139,603558,健盛集团,0.66,,5.44,12.82,0.42,3947.21,,,01-06
140,300526,中潜股份,0.31,,3.35,9.74,0.03,1978.01,,,12-31
141,300446,乐凯新材,0.75,,4.37,17.56,0.95,3467.76,,,12-31
142,300435,中泰股份,0.5,,4.12,11.81,0.3,2979.14,,,12-31
143,603519,立霸股份,0.46,,5.9,8.12,0.05,2765.47,,,12-31
144,300450,先导智能,0.45,,4.79,9.16,0.9,2270.53,,,12-31
145,300449,汉邦高科,0.4,,5.37,7.69,-3.31,2108.23,,,12-31
146,300438,鹏辉能源,0.39,,6.78,5.88,-0.08,2442.73,,,12-31
147,603108,润达医疗,0.38,,6.06,6.43,-0.09,2677.82,,,12-31
148,603578,三星新材,0.25,,2.93,8.77,0.03,1622.9,,,12-29
149,603360,百傲化学,0.34,,3.11,11.65,0.15,3428.55,,,12-26
150,603165,荣晟环保,0.31,,2.68,12.46,0.41,2985.61,,,12-26
151,300430,诚益通,0.62,,6.31,10.28,0.29,2812.64,,,12-26
152,603025,大豪科技,0.32,,2.05,15.57,0.26,12736.79,,,12-26
153,300429,强力新材,0.5,,3.75,14.17,0.4,3006.02,,,12-26
154,603567,珍宝岛,0.61,,5.34,11.85,0.83,22040.64,,,12-26
155,603839,安正时尚,0.56,,4.14,13.37,0.41,11994.08,,,12-26
156,300433,蓝思科技,0.84,,11.12,7.9,1.97,51169.82,,,12-26
157,300460,惠伦晶体,0.19,,2.66,7.45,0.6,2414.63,,,12-26
158,603030,全筑股份,0.14,,3.01,4.69,-0.92,1657.26,,,12-25
159,603729,龙韵股份,0.9,,10.22,9.21,-0.23,4482.08,,,12-25
160,603318,派思股份,0.11,,2.89,3.89,-0.86,1004.83,,,12-25
161,603158,腾龙股份,0.54,,3.76,15.21,0.78,4345.14,,,12-25
162,300424,航新科技,0.28,,3.97,7.05,-0.64,2750.56,,,12-25
163,603116,红蜻蜓,0.37,,4.08,8.63,1.13,12900.81,,,12-25
164,603789,星光农机,0.51,,3.75,14.76,1.32,7724.18,,,12-25
165,603808,歌力思,0.49,,4.82,9.76,0.34,5885.94,,,12-25
166,300598,诚迈科技,0.16,,2.74,5.92,-0.39,988.01,,,12-19
167,300571,平治信息,0.48,,2.89,18.31,-0.02,1454.63,,,12-19
168,603358,华达科技,1.12,,6.21,18.26,0.36,13427.16,,,12-19
169,002867,周大生,0.45,,,15.36,0.25,18007.17,,,12-19
170,603303,得邦照明,0.9,,,33.48,1.04,16146.65,,,12-19
171,300580,贝斯特,0.24,,3.19,7.83,0.14,3576.88,,,12-19
172,300578,会畅通讯,0.36,,2.16,14.87,-0.02,1963.05,,,12-19
173,300394,天孚通信,0.71,,4.72,15.79,0.61,4202.57,,,12-18
174,300427,红相电力,0.1,,4.11,2.47,-0.43,689.64,,,12-18
175,603626,科森科技,0.03,,2.23,1.16,0.35,208.12,,,12-12
176,603881,数据港,0.2,,1.5,17.3,0.04,3101.96,,,12-12
177,002850,科达利,0.33,,4.38,7.89,-0.18,3337.98,,,12-12
178,300619,金银河,0.27,,2.47,10.95,0.25,1491.97,,,12-12
179,002861,瀛通通讯,0.84,,3.96,21.8,0.53,7793.79,,,12-12
180,300606,金太阳,0.18,,2.33,8.26,0.03,1235.06,,,12-12
181,002738,中矿资源,0.24,,4.69,5.14,0.04,2151.11,,,12-11
182,601021,春秋航空,0.9,,9.8,9.57,-0.25,27075.73,,,12-11
183,300410,正业科技,0.4,,5.21,7.77,,1779.3,,,12-11
184,002737,葵花药业,1.5,,7.58,19.21,2.56,16442.55,,,12-11
185,002736,国信证券,0.21,,3.06,7.09,0.48,149590.1,36.55,,12-11
186,603588,高能环境,0.15,,7.67,2.0,-0.67,1841.71,,,12-11
187,603889,新澳股份,0.76,,6.06,12.94,1.27,6073.61,,,12-11
188,300412,迦南科技,0.38,,4.42,8.63,0.52,1530.54,,,12-11
189,603017,中衡设计,1.01,,7.74,12.95,0.71,4539.6,,,12-11
190,603636,南威软件,0.37,,5.27,7.2,0.26,2747.42,,,12-11
191,603788,宁波高发,0.42,,2.78,15.73,0.31,4297.38,,,12-11
192,300411,金盾股份,0.31,,4.52,7.08,-0.01,1854.49,,,12-11
193,300425,环能科技,0.58,,7.11,8.33,0.31,3107.41,,,12-10
194,300607,拓斯达,0.25,,2.71,9.66,0.06,1248.96,,,12-10
195,603118,共进股份,0.5,,5.75,9.09,0.82,11252.45,,,12-09
196,601966,玲珑轮胎,0.56,,4.35,13.46,0.66,55771.07,,,12-09
197,002750,龙津药业,0.53,,,9.2,0.75,2653.78,,,12-09
198,300420,五洋科技,0.23,,3.88,5.97,0.19,1351.93,,,12-05
199,300682,朗新科技,-0.11,,3.29,-4.72,-0.46,-1887.19,,,12-05
200,300440,运达科技,0.4,,5.35,7.58,0.11,3341.23,,,12-05
201,603039,泛微网络,0.23,,3.12,7.79,0.49,1170.02,,,12-05
202,603811,诚意药业,0.35,,3.37,10.56,0.51,2214.74,,,12-05
203,603037,凯众股份,0.43,,4.99,8.73,0.26,2564.19,,,12-05
204,300374,恒通科技,-0.16,,5.11,-3.12,-0.18,-1191.79,,,12-05
205,603309,维力医疗,0.46,,4.49,10.76,0.58,3433.95,,,12-03
206,601020,华钰矿业,0.08,,1.78,5.04,0.05,3965.41,,,11-28
207,603538,美诺华,0.38,,,7.16,0.46,3444.68,,,11-28
208,002858,力盛赛车,-0.04,,3.05,-1.22,-0.01,-182.71,,,11-28
209,603677,奇精机械,0.48,,4.78,10.6,0.42,2886.73,,,11-28
210,300426,唐德影视,0.41,,4.75,9.03,-2.11,2462.19,,,11-27
211,300422,博世科,0.22,,3.94,5.51,-0.59,1008.58,,,11-27
212,603901,永创智能,0.44,,4.82,9.53,-0.37,3329.15,,,11-27
213,300443,金雷风电,0.98,,8.3,12.59,0.2,4424.46,,,11-27
214,300416,苏试试验,0.31,,5.11,6.33,-0.17,1478.37,,,11-27
215,600958,东方证券,0.19,58.33,,,,82466.82,58.23,,11-25
216,603603,博天环境,0.19,,2.7,9.84,-1.33,3423.23,,,11-21
217,603823,百合花,0.32,,2.51,13.32,0.02,5786.06,,,11-21
218,300615,欣天科技,0.83,,2.53,33.52,0.35,4955.79,,,11-21
219,603638,艾迪精密,0.21,,2.91,7.35,0.29,2717.59,,,11-21
220,603228,景旺电子,1.01,,2.45,19.74,0.94,15832.0,,,11-21
221,603579,荣泰健康,0.51,,2.97,18.59,1.22,2526.84,,,11-21
222,601689,拓普集团,0.4,,,13.63,0.34,21006.68,,,11-20
223,603898,好莱客,0.58,,4.14,14.71,0.38,4293.95,,,11-19
224,603022,新通联,0.4,,4.07,10.24,0.16,2402.85,,,11-19
225,002732,燕塘乳业,0.35,12.9,3.16,11.69,0.1,4120.7,13.76,,11-14
226,603939,益丰药房,0.56,,4.31,13.08,0.74,6745.6,,,11-14
227,603618,杭电股份,0.26,,4.8,5.61,-2.23,4190.41,,,11-14
228,603877,太平鸟,0.32,,2.57,12.64,-0.02,13333.11,,,11-14
229,300409,道氏技术,0.75,,5.64,13.8,-0.07,3647.65,,,11-14
230,002848,高斯贝尔,0.21,,,5.42,0.33,2632.18,,,11-14
231,603928,兴业股份,0.32,,2.87,10.71,0.04,4794.02,,,11-14
232,603568,伟明环保,0.29,,2.14,14.24,0.36,11737.65,,,11-14
233,603998,方盛制药,0.52,,4.89,11.2,0.35,4238.6,,,11-14
234,300408,三环集团,0.75,,5.09,14.73,0.77,28557.65,,,11-14
235,603218,日月股份,0.33,,2.79,12.37,0.43,9429.12,,,11-14
236,002841,视源股份,1.66,,6.16,27.39,0.47,10958.38,,,11-14
237,002735,王子新材,0.2,,4.44,4.51,0.39,1184.27,,,11-14
238,603086,先达股份,1.05,,8.17,13.79,,6316.42,,,11-14
239,603368,柳州医药,0.96,,6.03,16.96,-1.43,8657.71,,,11-14
240,603928,兴业股份,0.32,,2.87,10.71,0.04,4794.02,,,11-14
241,603568,伟明环保,0.29,,2.14,14.24,0.36,11737.65,,,11-14
242,603998,方盛制药,0.52,,4.89,11.2,0.35,4238.6,,,11-14
243,300408,三环集团,0.75,,5.09,14.73,0.77,28557.65,,,11-14
244,002841,视源股份,1.66,,6.16,27.39,0.47,10958.38,,,11-14
245,603218,日月股份,0.33,,2.79,12.37,0.43,9429.12,,,11-14
246,002735,王子新材,0.2,,4.44,4.51,0.39,1184.27,,,11-14
247,603600,永艺股份,0.25,,,7.99,0.46,1851.82,,,11-06
248,002838,道恩股份,0.36,,4.88,7.67,0.24,2271.91,,,10-31
249,300566,激智科技,0.32,,2.86,12.67,-0.06,1876.34,,,10-31
250,002742,三圣股份,0.57,,8.63,6.81,-1.38,4121.88,,,10-29
251,300503,昊志机电,0.28,,5.43,5.33,-0.08,2112.5,,,10-29
252,002837,英维克,0.25,,2.01,13.45,-0.13,1516.02,,,10-24
253,603833,欧派家居,0.28,,3.43,8.37,0.68,10284.86,,,10-24
254,300686,智动力,0.3,,2.12,14.09,0.43,2808.21,,,10-24
255,002724,海洋王,0.1,,2.86,3.6,0.01,3577.96,,,10-16
256,601015,陕西黑猫,0.11,,4.01,2.85,0.25,5641.37,,,10-16
257,300406,九强生物,0.99,,5.75,18.85,0.51,9913.79,,,10-16
258,300405,科隆股份,0.62,,7.21,9.07,0.69,3185.96,,,10-16
259,603166,福达股份,0.14,,1.93,7.6,0.47,5509.17,,,10-16
260,603688,石英股份,0.2,-20.0,4.85,4.27,0.06,3408.97,-19.86,,10-16
261,002731,萃华珠宝,0.39,,5.04,8.01,3.14,4369.49,,,10-16
262,603988,中电电机,0.51,,5.3,10.12,0.06,3063.93,,,10-16
263,300403,地尔汉宇,0.59,,4.7,12.56,0.45,5915.47,,,10-16
264,603011,合锻智能,0.09,,2.92,3.02,-0.01,1168.1,,,10-16
265,603019,中科曙光,0.1,,3.29,3.22,-0.71,2346.06,,,10-16
266,603088,宁波精达,0.33,,4.95,6.76,0.23,2003.17,,,10-16
267,002797,第一创业,0.09,,,,,16849.92,77.5,,10-15
268,603990,麦迪科技,0.21,,2.02,10.7,-0.34,1230.21,,,10-11
269,603298,杭叉集团,0.54,,3.35,16.13,0.58,25076.09,,,10-11
270,300587,天铁股份,0.39,,4.19,9.36,0.38,3035.7,,,10-11
271,603577,汇金通,0.13,,,3.13,-0.28,1039.23,,,10-11
272,603668,天马科技,0.17,,,8.73,-0.26,2693.22,,,10-11
273,603388,元成股份,0.21,,3.63,5.87,-1.1,1551.98,,,10-11
274,002741,光华科技,0.31,,3.64,8.78,0.29,2832.0,,,10-11
275,603018,中设集团,1.07,20.22,9.76,10.99,-1.38,8343.74,20.12,,10-10
276,300565,科信技术,0.21,,2.05,10.79,-0.22,2516.5,,,09-19
277,300562,乐心医疗,0.53,,3.44,16.24,0.22,2214.37,,,09-19
278,002831,裕同科技,1.66,,8.96,19.66,1.27,24831.51,,,09-19
279,601127,小康股份,0.18,,,,,13542.86,,,09-18
280,300402,宝色股份,0.14,,3.16,4.65,0.04,2168.85,,,09-17
281,300401,花园生物,0.22,,,2.67,,1486.53,,,09-16
282,603456,九洲药业,0.48,,4.95,10.08,0.39,7519.4,,,09-16
283,300400,劲拓股份,0.29,,3.75,8.17,0.21,1767.13,,,09-16
284,603606,东方电缆,0.24,,4.64,5.12,0.35,2608.44,,,09-16
285,300399,京天利,0.34,,4.6,7.58,-0.22,2030.55,,,09-16
286,300398,飞凯材料,0.63,,4.63,14.52,0.55,3762.05,,,09-16
287,603169,兰石重装,0.08,,1.65,4.73,0.05,3739.75,,,09-16
288,002730,电光科技,0.24,,4.53,5.37,0.44,2604.01,,,09-16
289,603010,万盛股份,0.31,,3.21,9.07,0.29,2312.05,,,09-16
290,603885,吉祥航空,0.38,,,10.42,0.74,19140.09,,,09-15
291,002833,弘亚数控,0.63,,2.07,31.22,0.57,6264.73,,,09-12
292,603869,北部湾旅,0.1,,2.65,3.7,0.23,1601.19,,,09-12
293,300657,弘信电子,0.47,,4.63,10.1,-0.16,3673.43,,,09-12
294,603315,福鞍股份,0.35,,4.58,7.46,0.63,2653.18,,,09-11
295,300563,神宇股份,0.3,,3.36,9.27,0.15,1788.64,,,09-05
296,603797,联泰环保,0.14,,3.47,4.17,0.46,2318.26,,,09-05
297,300428,四通新材,0.5,,4.4,12.09,0.28,3030.4,,,09-02
298,600271,航天信息,0.68,6.25,,9.98,,63215.87,6.88,,08-30
299,600682,南京新百,0.25,25.0,,6.34,,9101.47,26.69,,08-30
300,600084,中葡股份,-0.1,0.1,,-8.61,,-7862.86,-0.32,,08-30
301,600833,第一医药,0.09,2.48,,3.55,,1938.73,2.44,,08-30
302,000815,美利云,-0.43,65.38,,-35.26,,-13604.29,67.95,,08-30
303,600604,市北高新,0.03,-67.25,,1.32,,1697.23,-67.31,,08-30
304,600285,羚锐制药,0.11,-52.99,,3.98,,3941.73,-50.35,,08-30
305,601558,*ST锐电,-0.07,-36.36,,-3.2,,-28568.04,-37.61,,08-30
306,601999,出版传媒,0.04,-20.0,,1.24,,2184.36,-15.84,,08-30
307,600029,南方航空,-0.1,-433.33,,-3.03,,-101800.0,-437.09,,08-30
308,600874,创业环保,0.1,25.0,,3.61,,14395.8,23.92,,08-30
309,000725,京东方A,0.05,-21.88,,2.38,,104163.57,21.22,,08-30
310,002129,中环股份,0.08,150.16,,1.98,,7009.37,150.31,,08-30
311,600182,S佳通,0.3,-12.89,,9.88,,10367.03,-13.45,,08-30
312,000880,潍柴重机,0.12,0.0,,2.8,,3422.24,6.55,,08-30
313,601818,光大银行,0.34,-8.11,3.53,9.7,1.17,1584500.0,6.22,,08-30
314,600350,山东高速,0.2,-3.85,,5.32,,96323.01,-3.71,,08-30
315,002306,*ST云网,-0.01,-98.18,,-1.68,,-658.87,-97.01,,08-30
316,600756,浪潮软件,0.04,-116.99,,1.29,,1012.55,-117.14,,08-30
317,600036,招商银行,1.21,-0.82,11.34,10.75,16.21,3045900.0,15.94,,08-30
318,600438,通威股份,0.1,64.23,,3.66,,8437.92,95.07,,08-30
319,600130,波导股份,0.04,18.18,,3.54,,2966.57,16.16,,08-30
320,000807,云铝股份,-0.19,126.19,,-7.87,,-29515.7,129.37,,08-30
321,601010,文峰股份,0.34,21.43,,6.53,,25118.24,21.52,,08-30
322,600635,大众公用,0.08,-8.75,,3.16,,12355.81,-8.76,,08-30
323,600652,游久游戏,-0.09,-1442.86,,-5.63,,-5245.86,-1453.72,,08-30
324,000906,浙商中拓,0.15,36.36,,4.79,,5092.65,43.48,,08-30
325,601390,中国中铁,0.19,16.46,,4.58,,406089.4,16.42,,08-30
326,600689,上海三毛,-0.07,-669.23,1.51,-4.76,,-1478.41,-669.75,,08-30
327,600779,水井坊,-0.25,-190.78,,-7.78,,-12168.1,-190.78,,08-30
328,600815,*ST厦工,0.0,-102.8,,0.03,,135.66,-103.13,,08-30
329,600978,宜华生活,0.23,9.52,,6.61,,31889.92,31.89,,08-30
330,600586,金晶科技,0.03,-40.0,,0.88,,3647.24,-43.29,,08-30
331,600229,城市传媒,0.05,-118.59,,1.93,,2093.31,-119.63,,08-30
332,600247,ST成城,-0.05,-2650.0,,-4.56,,-1702.67,-2416.28,,08-30
333,600640,号百控股,0.08,-8.96,,1.71,,4247.25,-8.96,,08-30
334,600658,电子城,0.7,14.75,,14.21,,40363.38,14.66,,08-30
335,600321,国栋建设,-0.01,-181.25,,-0.73,,-1572.06,-182.26,,08-30
336,600500,中化国际,0.27,3.85,,5.12,,55346.84,46.7,,08-30
337,600162,香江控股,0.18,7.06,,8.45,,13973.94,4.38,,08-30
338,600962,国投中鲁,-0.12,-12.77,,-3.66,,-3213.53,-13.05,,08-30
339,600626,申达股份,0.1,-21.66,,3.34,,7293.51,-21.67,,08-30
340,600664,哈药股份,0.17,70.0,,3.88,,32036.6,75.7,,08-30
341,000581,威孚高科,0.82,5.13,,8.41,,84058.58,58.02,,08-30
342,600112,*ST天成,0.06,11.42,,2.56,,3082.62,11.43,,08-30
343,600150,中国船舶,0.09,117.5,,0.69,,11967.1,114.75,,08-30
344,600895,张江高科,0.07,16.67,,1.51,,10493.86,15.08,,08-30
345,600168,武汉控股,0.28,300.0,,5.05,,19869.13,525.16,,08-30
346,600186,莲花健康,-0.06,-38.91,,-11.21,,-6197.6,-38.95,,08-30
347,600651,飞乐音响,0.03,0.0,,1.6,,1903.63,0.49,,08-30
348,000158,常山股份,-0.07,45.83,,-2.04,,-4942.61,42.83,,08-30
349,600332,白云山,0.52,12.02,5.58,9.73,0.9,67365.92,14.72,,08-30
350,600066,宇通客车,0.55,10.49,,7.74,,69678.46,10.25,,08-30
351,600493,凤竹纺织,0.0,-50.0,,0.11,,66.75,-50.52,,08-30
352,600117,西宁特钢,-0.17,-280.99,,-4.54,,-12486.94,-280.94,,08-30
353,600568,中珠医疗,0.03,-76.16,,1.03,,1077.59,-76.14,,08-30
354,600191,华资实业,0.06,7.88,,1.63,,2719.0,7.81,,08-30
355,600639,浦东金桥,0.23,10.17,,4.6,,21721.52,10.13,,08-30
356,600266,北京城建,0.17,-68.41,,2.19,,18581.71,-62.09,,08-30
357,000338,潍柴动力,1.88,80.77,,12.64,,376483.62,80.57,10派1,08-30
358,600283,钱江水利,0.03,0.0,,1.04,,964.56,0.7,,08-30
359,601519,*ST智慧,0.01,-111.11,,0.59,,1712.06,-111.74,,08-30
360,600302,标准股份,-0.12,154.29,,-3.37,,-4002.25,154.28,,08-30
361,600693,东百集团,0.5,275.15,,14.76,,16996.54,276.4,,08-30
362,000973,佛塑科技,0.03,50.0,,1.25,,2553.69,26.3,,08-30
363,600007,中国国贸,0.28,21.74,,5.73,,28340.54,23.21,,08-30
364,600027,华电国际,0.36,57.83,,11.14,,267810.9,58.04,,08-30
365,600401,*ST海润,0.0,-101.99,,0.06,,532.45,-102.09,,08-30
366,600271,航天信息,0.68,6.25,,9.98,,63215.87,6.88,,08-30
367,600682,南京新百,0.25,25.0,,6.34,,9101.47,26.69,,08-30
