,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
152,600893,航发动力,,,3.25,,,3605.1,,,08-28
153,600617,国新能源,,,1.62,,,-640.43,-131.99,,08-28
154,000511,*ST烯碳,,,3.0,,,265.4,-63.62,,08-28
155,000568,泸州老窖,,,3.41,,,7408.28,-42.96,10转6,08-28
156,600648,外高桥,,,1.86,,,5745.54,-9.88,,08-28
157,600707,彩虹股份,,,1.71,,,5785.24,,,08-28
158,600839,四川长虹,,,7.14,,,55406.97,57.99,,08-28
159,600892,大晟文化,,,1.43,,,38.73,,,08-28
160,000010,美丽生态,,,2.09,,,470.96,-14.77,,08-28
161,000607,华媒控股,,,,,,,,,08-28
162,600846,同济科技,,,3.04,,,1032.22,-17.67,,08-28
163,000035,中国天楹,,,1.84,,,-596.57,-382.74,,08-28
164,600604,市北高新,,,2.17,,,709.78,-63.55,,08-28
165,600641,万业企业,,,1.99,,,37.89,-98.87,,08-28
166,000567,海德股份,,,2.15,,,-1835.7,-4393.99,,08-28
167,600628,新世界,,,3.54,,,2762.94,129.24,,08-28
168,600874,创业环保,,,1.71,,,6072.5,-22.78,,08-28
169,000048,康达尔,,,2.53,,,2868.82,157.0,,08-28
170,600652,游久游戏,,,2.48,,,478.02,-18.41,,08-28
171,000585,东北电气,,,1.86,,,3506.6,-46.68,,08-28
172,600689,上海三毛,,,2.82,,,687.58,-56.85,,08-28
173,000566,海南海药,,,3.15,,,1797.6,-48.74,,08-28
174,000591,太阳能,,,2.07,,,404.58,36.34,,08-28
175,000002,万科A,,,4.29,,,5360.1,-16.48,,08-28
176,000039,中集集团,,,3.82,,,9386.62,42.02,,08-28
177,600683,京投发展,,,2.9,,,1318.31,-42.23,,08-28
178,000597,东北制药,,,5.81,,,2581.9,,,08-28
179,600688,上海石化,,,1.69,,,79355.1,-34.29,10派0.4,08-28
180,600856,中天能源,,,2.41,,,850.41,12.41,,08-28
181,000501,鄂武商A,,,3.64,,,2645.68,-38.01,,08-28
182,600687,刚泰控股,,,1.58,,,296.38,-31.06,,08-28
183,000012,南玻A,,,3.22,,,7015.85,-14.1,,08-28
184,600601,方正科技,,,2.57,,,1543.61,6.09,,08-28
185,000506,中润资源,,,1.32,,,-2538.37,59.47,,08-28
186,000589,黔轮胎A,,,2.99,,,5098.37,264.02,,08-28
187,600643,爱建集团,,,4.03,,,10031.76,18.88,,08-28
188,000519,中兵红箭,,,2.31,,,87.76,-50.09,,08-28
189,000557,西部创业,,,2.5,,,804.97,-10.82,,08-28
190,600806,*ST昆机,,,2.35,,,73.9,-82.18,,08-28
191,600823,世茂股份,,,2.97,,,1868.82,23.86,,08-28
192,600841,上柴股份,,,3.35,,,6964.59,-34.74,,08-28
193,600893,航发动力,,,3.25,,,3605.1,,,08-28
194,600617,国新能源,,,1.62,,,-640.43,-131.99,,08-28
195,000511,*ST烯碳,,,3.0,,,265.4,-63.62,,08-28
196,000568,泸州老窖,,,3.41,,,7408.28,-42.96,10转6,08-28
197,000042,中洲控股,,,3.8,,,5804.9,-33.46,,08-27
198,600805,悦达投资,,,2.79,,,3160.58,33.86,,08-27
199,600875,东方电气,,,2.66,,,2835.68,,,08-27
200,600636,*ST爱富,,,2.03,,,309.65,-30.94,,08-27
201,600679,上海凤凰,,,2.89,,,722.71,-79.48,,08-27
202,600713,南京医药,,,2.61,,,1796.93,,,08-27
203,600684,珠江实业,,,3.12,,,2198.21,-46.41,,08-27
204,600673,东阳光科,,,2.44,,,2.44,-99.52,,08-27
205,600803,新奥股份,,,2.44,,,219.41,7.92,,08-27
206,600634,富控互动,,,2.75,,,572.17,5.19,,08-27
207,600727,鲁北化工,,,3.11,,,3141.32,,,08-27
208,600668,尖峰集团,,,1.95,,,802.97,-55.33,,08-27
209,600704,物产中大,,,3.4,,,3195.19,,10转2,08-27
210,600807,天业股份,,,2.25,,,127.94,-47.78,,08-27
211,600655,豫园股份,,,3.84,,,4240.0,-0.17,,08-27
212,600676,交运股份,,,1.62,,,-347.14,-1226.73,,08-27
213,600818,中路股份,,,2.41,,,236.94,-74.74,,08-27
214,600855,航天长峰,,,1.69,,,53.48,-139.97,,08-27
215,600871,石化油服,,,2.11,,,20339.9,-71.35,10派0.33,08-27
216,000430,张家界,,,,,,,,10转8,08-27
217,000050,深天马A,,,1.99,,,947.0,-24.24,,08-27
218,600654,*ST中安,,,2.67,,,1890.72,111.16,,08-27
219,600605,汇通能源,,,1.65,,,323.22,-59.69,,08-27
220,000416,民生控股,,,2.24,,,842.51,,,08-26
221,600295,鄂尔多斯,,,2.45,,,6708.84,,,08-26
222,000543,皖能电力,,,2.44,,,11152.0,-17.0,,08-26
223,000561,烽火电子,,,2.49,,,3031.65,-44.91,,08-26
224,000548,湖南投资,,,2.23,,,617.6,-15.06,10转3,08-26
225,000536,华映科技,,,1.75,,,135.3,-82.02,,08-26
226,000541,佛山照明,,,6.02,,,8595.5,-2.03,10转5,08-26
227,000560,昆百大A,,,2.0,,,554.89,-21.4,,08-26
228,000509,华塑控股,,,2.45,,,176.3,-84.07,,08-26
229,600717,天津港,,,1.79,,,1305.67,,,08-26
230,600738,兰州民百,,,3.64,,,1106.15,,,08-26
231,000056,皇庭国际,,,2.27,,,3083.54,,,08-26
232,000020,深华发A,,,1.78,,,1114.69,-52.71,,08-26
233,600638,新黄浦,,,2.6,,,6075.7,0.77,,08-26
234,000423,东阿阿胶,,,2.33,,,1151.15,,,08-26
235,000538,云南白药,,,1.92,,,1506.56,18.26,,08-26
236,000544,中原环保,,,1.98,,,1540.3,38.41,,08-26
237,000563,陕国投A,,,1.83,,,1913.69,-32.1,,08-26
238,600898,国美通讯,,,2.08,,,1480.79,,,08-26
239,000036,华联控股,,,1.58,,,-518.75,-289.16,,08-26
240,000538,云南白药,,,1.92,,,1506.56,18.26,,08-26
241,600870,厦华电子,,,2.74,,,445.76,-77.98,,08-25
242,600660,福耀玻璃,,,1.87,,,1715.59,-37.48,,08-25
243,600816,安信信托,,,1.98,,,2123.81,-11.89,,08-25
244,000547,航天发展,,,2.15,,,950.28,10.4,,08-25
245,600645,中源协和,,,2.42,,,1136.22,-23.54,,08-25
246,600699,均胜电子,,,2.03,,,28.44,-104.68,,08-25
247,600825,新华传媒,,,2.67,,,107.59,-88.79,,08-25
248,000528,柳工,,,2.32,,,1851.99,-13.14,,08-25
249,600715,文投控股,,,3.3,,,451.22,,,08-25
250,000525,红太阳,,,1.7,,,57.9,-114.27,,08-24
251,600828,茂业商业,,,2.69,,,2050.83,3.0,,08-24
252,000402,金融街,,,1.99,,,220.23,,,08-24
253,600622,嘉宝集团,,,2.52,,,3294.7,13.37,,08-24
254,600642,申能股份,,,1.63,,,28815.83,12.04,,08-24
255,600696,*ST匹凸,,,2.03,,,1673.99,-29.32,,08-24
256,000029,深深房A,,,2.56,,,15156.0,0.42,,08-24
257,000004,国农科技,,,2.81,,,-557.18,-141.67,,08-24
258,000573,粤宏远A,,,3.41,,,4756.56,2.51,,08-24
259,600615,丰华股份,,,2.84,,,1489.94,-7.08,,08-24
260,000523,广州浪奇,,,2.23,,,2178.76,-5.72,,08-24
261,600620,天宸股份,,,3.01,,,618.7,-49.34,,08-24
262,000521,美菱电器,,,3.93,,,7975.08,32.39,,08-24
263,000014,沙河股份,,,2.73,,,368.11,-72.55,,08-24
264,000032,深桑达A,,,2.05,,,728.03,0.96,,08-24
265,000564,供销大集,,,2.12,,,1737.79,12.43,,08-24
266,600662,强生控股,,,2.64,,,,,,08-24
267,600681,百川能源,,,2.69,,,408.57,-9.66,,08-24
268,600686,金龙汽车,,,2.69,,,1214.72,12.96,,08-24
269,600600,青岛啤酒,,,2.34,,,7699.0,10.95,,08-23
270,600661,新南洋,,,3.12,,,510.61,-50.19,,08-23
271,600680,*ST上普,,,3.02,,,2031.8,-10.99,,08-23
272,600834,申通地铁,,,1.31,,,2234.34,1.56,,08-23
273,000524,岭南控股,,,2.8,,,1826.92,-43.28,,08-23
274,600838,上海九百,,,3.1,,,539.77,-55.29,,08-23
275,600845,宝信软件,,,2.26,,,236.58,375.16,,08-23
276,600880,博瑞传播,,,2.07,,,218.97,,,08-23
277,600896,览海投资,,,1.89,,,2022.8,,,08-23
278,000529,广弘控股,,,4.42,,,8398.9,3.99,,08-23
279,000426,兴业矿业,,,2.07,,,1277.7,,,08-23
280,600664,哈药股份,,,2.87,,,5802.32,4.61,,08-23
281,600890,中房股份,,,3.81,,,3731.21,,,08-23
282,600614,鹏起科技,,,2.23,,,542.49,-24.01,,08-23
283,000425,徐工机械,,,,,,2125.28,,,08-23
284,600819,耀皮玻璃,,,3.01,,,5480.93,-61.55,,08-23
285,600872,中炬高新,,,3.45,,,2708.23,5.58,,08-23
286,000007,全新好,,,3.57,,,631.9,-35.88,,08-23
287,600742,一汽富维,,,2.12,,,2271.44,,,08-23
288,600843,上工申贝,,,3.25,,,141.28,-69.02,,08-23
289,600692,亚通股份,,,1.78,,,1012.61,43.59,,08-23
290,600835,上海机电,,,3.6,,,5116.41,-53.34,,08-23
291,000043,中航地产,,,3.32,,,2969.3,8.02,,08-23
292,600714,金瑞矿业,,,2.16,,,1516.23,,,08-22
293,600811,东方集团,,,3.05,,,3900.45,89.11,,08-22
294,600616,金枫酒业,,,2.25,,,841.05,-11.32,,08-22
295,600653,申华控股,,,2.69,,,2019.39,-0.08,,08-22
296,600809,山西汾酒,,,2.01,,,4110.02,33.32,,08-22
297,000058,深赛格,,,1.84,,,6016.82,,,08-22
298,600678,四川金顶,,,2.68,,,2427.63,2.34,,08-22
299,000021,深科技,,,2.77,,,16611.21,386.67,,08-22
300,600721,百花村,,,2.9,,,838.74,,,08-22
301,000520,长航凤凰,,,2.87,,,6005.28,15.9,,08-22
302,000539,粤电力A,,,3.85,,,29313.77,52.02,,08-22
303,000582,北部湾港,,,2.78,,,363.35,-59.79,,08-22
304,600894,广日股份,,,3.22,,,4541.98,,10转5,08-22
305,000418,小天鹅A,,,3.63,,,9681.8,,,08-22
306,600719,大连热电,,,3.47,,,2916.33,,,08-21
307,600859,王府井,,,5.14,,,3933.53,-11.59,,08-21
308,000517,荣安地产,,,2.09,,,351.52,-52.77,,08-21
309,600640,号百控股,,,2.84,,,9984.48,-0.58,10送2,08-21
310,000534,万泽股份,,,3.18,,,1974.9,13.93,,08-21
311,000546,金圆股份,,,1.8,,,17.04,-98.02,,08-21
312,000596,古井贡酒,,,2.81,,,13365.35,,,08-21
313,000595,*ST宝实,,,2.57,,,1209.13,,,08-21
314,600708,光明地产,,,2.94,,,2483.38,,,08-20
315,600800,天津磁卡,,,2.76,,,1578.08,58.73,,08-20
316,600822,上海物贸,,,1.76,,,632.02,0.73,,08-20
317,600810,神马股份,,,2.97,,,4299.55,-0.5,,08-20
318,600610,中毅达,,,1.85,,,329.29,-66.87,,08-20
319,000028,国药一致,,,2.64,,,1682.11,125.39,10转2,08-20
320,600705,中航资本,,,2.98,,,1637.12,,,08-20
321,600722,金牛化工,,,4.95,,,4105.38,,10转10,08-20
322,000008,神州高铁,,,2.71,,,-833.32,-21698.44,,08-20
323,000565,渝三峡A,,,2.14,,,794.64,41.39,,08-20
324,600693,东百集团,,,2.61,,,1768.09,23.87,,08-20
325,600850,华东电脑,,,2.08,,,318.94,-18.73,,08-20
326,600877,*ST嘉陵,,,2.68,,,8306.34,-44.39,,08-20
327,000545,金浦钛业,,,2.27,,,546.57,-43.79,,08-20
328,600812,华北制药,,,1.68,,,13657.04,0.17,,08-20
329,000570,苏常柴A,,,2.8,,,12598.97,46.43,,08-20
330,600801,华新水泥,,,2.17,,,1979.62,-7.03,,08-20
331,000410,*ST沈机,,,2.52,,,2359.24,,,08-20
332,000408,藏格控股,,,2.6,,,728.05,,,08-19
333,600754,锦江股份,,,2.35,,,4392.03,8.7,,08-19
334,600639,浦东金桥,,,2.23,,,3435.67,-63.73,,08-19
335,600726,华电能源,,,1.96,,,5710.6,,,08-19
336,000600,建投能源,,,2.69,,,889.49,,10转8,08-19
337,600677,航天通信,,,2.14,,,1900.05,9.08,10送0.6转3.4,08-18
338,000022,深赤湾A,,,2.56,,,5606.46,-10.03,,08-17
339,600671,天目药业,,,2.68,,,549.27,-27.07,,08-17
340,600844,*ST丹科,,,2.6,,,3117.57,10.54,,08-17
341,000411,英特集团,,,2.15,,,1084.93,,,08-17
342,600824,益民集团,,,3.11,,,1811.25,17.97,,08-17
343,000031,中粮地产,,,3.43,,,4426.47,-8.56,,08-17
344,000551,创元科技,,,2.98,,,1411.53,-10.56,,08-17
345,600674,川投能源,,,2.09,,,121.82,-87.22,,08-16
346,600695,绿庭投资,,,2.11,,,5858.13,-37.85,,08-16
347,600886,国投电力,,,2.13,,,3954.5,,10送2转2,08-16
348,600739,辽宁成大,,,3.13,,,1904.5,,,08-16
349,600804,鹏博士,,,2.39,,,580.83,0.6,,08-16
350,600635,大众公用,,,3.77,,,2277.34,31.12,10送2.5,08-16
351,600830,香溢融通,,,2.47,,,1523.76,44.74,,08-16
352,600867,通化东宝,,,3.47,,,3847.23,18.79,,08-16
353,600829,人民同泰,,,3.45,,,614.45,-20.69,,08-16
354,600866,星湖科技,,,3.01,,,736.78,-52.71,,08-16
355,600883,博闻科技,,,1.28,,,143.13,-71.89,,08-16
356,600675,中华企业,,,3.33,,,3681.34,3.55,,08-15
357,600897,厦门空港,,,3.64,,,3197.15,,,08-15
358,600621,华鑫股份,,,2.45,,,1642.37,14.67,,08-15
359,600851,海欣股份,,,3.21,,,2621.26,7.39,,08-15
360,000581,威孚高科,,,2.29,,,3320.4,,,08-15
361,600675,中华企业,,,3.33,,,3681.34,3.55,,08-15
362,600897,厦门空港,,,3.64,,,3197.15,,,08-15
363,600621,华鑫股份,,,2.45,,,1642.37,14.67,,08-15
364,000576,广东甘化,,,5.83,,,3575.47,7.75,10转5,08-14
365,600735,新华锦,,,1.83,,,374.27,,,08-14
366,000401,冀东水泥,,,2.44,,,8566.56,,,08-14
367,000034,神州数码,,,3.16,,,7210.02,507.46,10送1.5转1.5,08-13
368,000419,通程控股,,,1.93,,,922.89,,10转10,08-13
369,600623,华谊集团,,,2.7,,,4913.61,40.44,,08-13
370,600691,阳煤化工,,,2.28,,,74.27,-75.2,,08-13
371,000422,湖北宜化,,,2.5,,,1338.05,,10转5,08-13
372,600629,华建集团,,,2.03,,,667.2,19.59,,08-13
373,600733,S*ST前锋,,,2.17,,,918.51,,10送1转2,08-12
374,600873,梅花生物,,,2.44,,,1241.37,8.04,,08-12
375,600732,ST新梅,,,1.74,,,1371.51,,,08-12
376,600649,城投控股,,,2.02,,,10179.01,0.65,,08-12
377,600736,苏州高新,,,2.44,,,1406.57,,,08-12
378,000429,粤高速A,,,,,,5852.88,,,08-12
379,600701,工大高新,,,2.33,,,1806.11,,,08-10
380,000671,阳光城,,,,,,554.66,,,08-10
381,600891,秋林集团,,,4.03,,,1699.31,,,08-10
382,600863,内蒙华电,,,2.12,,,4215.63,34.03,,08-10
383,600889,南京化纤,,,2.33,,,70.65,,,08-10
384,600882,广泽股份,,,1.83,,,2122.53,,,08-10
385,600881,亚泰集团,,,1.71,,,2268.72,,,08-10
386,600694,大商股份,,,2.49,,,2707.29,-25.2,,08-09
387,000571,新大洲A,,,2.93,,,6595.71,99.64,,08-09
388,600618,氯碱化工,,,2.94,,,12158.01,4.54,,08-09
389,600888,新疆众和,,,2.53,,,1507.81,,,08-09
390,600612,老凤祥,,,2.08,,,3038.48,10.93,,08-09
391,600821,津劝业,,,2.03,,,2694.59,-1.08,,08-08
392,000407,胜利股份,,,2.33,,,1500.51,,10送3,08-08
393,000019,深深宝A,,,1.7,,,1140.75,985.77,,08-08
394,600879,航天电子,,,2.11,,,1028.05,,10转2.5,08-07
395,600094,大名城,,,,,,3066.03,,,08-06
396,600619,海立股份,,,2.77,,,11433.0,46.2,,08-06
397,600644,乐山电力,,,2.45,,,1027.16,50.48,,08-06
398,600814,杭州解百,,,2.54,,,3359.25,3.16,,08-06
399,600666,奥瑞德,,,1.86,,,732.49,11.57,,08-06
400,000599,青岛双星,,,2.7,,,2138.17,,,08-06
401,600740,山西焦化,,,1.5,,,1687.36,,10转10,08-06
402,600734,实达集团,,,1.73,,,3934.64,,10转5,08-05
403,000530,大冷股份,,,2.74,,,6205.32,163.83,,08-05
404,600667,太极实业,,,2.32,,,2122.17,3.84,,08-03
405,600857,宁波中百,,,3.01,,,733.74,1.14,,08-02
406,000421,南京公用,,,,,,704.89,,,08-02
407,000559,万向钱潮,,,2.15,,,2687.38,57.87,,08-01
408,600731,湖南海利,,,1.66,,,789.98,,10转3,07-31
409,600858,银座股份,,,4.64,,,808.9,126.06,,07-29
410,000598,兴蓉环境,,,3.4,,,1713.01,,,07-27
411,600729,重庆百货,,,2.17,,,2659.34,,,07-27
412,600728,佳都科技,,,2.89,,,3631.66,,10送3转7,07-26
413,600815,*ST厦工,,,2.49,,,2473.72,-39.53,,07-26
414,600868,梅雁吉祥,,,3.61,,,3555.11,15.88,10转3,07-26
415,600698,湖南天雁,,,3.06,,,8018.68,98.58,10转3,07-26
416,600737,中粮糖业,,,1.68,,,1370.91,,,07-26
417,600690,青岛海尔,,,3.29,,,8873.69,53.49,,07-26
418,600884,杉杉股份,,,4.56,,,2714.2,,10送4,07-25
419,600848,上海临港,,,2.12,,,2308.69,1.37,,07-25
420,600865,百大集团,,,3.23,,,3265.66,21.07,10转3,07-25
421,600854,春兰股份,,,5.05,,,16694.31,14.43,,07-25
422,600718,东软集团,,,3.04,,,1149.38,,,07-24
423,000553,沙隆达A,,,2.52,,,4256.42,63.38,,07-23
424,000055,方大集团,,,2.41,,,4507.55,,10送3转1,07-23
425,000420,吉林化纤,,,3.07,,,2824.18,,10送3转4,07-20
426,000510,金路集团,,,2.33,,,3654.48,48.07,10转4,07-19
427,600887,伊利股份,,,3.34,,,2095.51,,10转10,07-18
428,600724,宁波富达,,,1.54,,,888.53,,,07-13
429,000415,渤海金控,,,2.83,,,1206.35,,,07-12
430,600720,祁连山,,,2.52,,,792.74,,10转6,07-12
431,000593,大通燃气,,,3.05,,,1211.88,,,07-11
432,600663,陆家嘴,,,3.49,,,54895.86,105.68,10送4,07-06
433,600272,开开实业,,,,,,3090.08,,,06-30
434,600716,凤凰股份,,,2.84,,,883.43,,10转8,06-30
